Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag,predict,real
44,1,3,3,0,4,1,25,3,3,0,1862.0,0,1862.0,0.883,1226,34,0.789,0.0,1,0,1
48,0,2,5,3,3,1,43,3,2,4,9559.0,1514,8045.0,0.716,4064,70,0.556,0.158,1,1,1
54,0,1,2,3,2,1,40,5,2,4,2178.0,1144,1034.0,1.585,1724,47,1.043,0.525,1,1,1
49,0,1,3,2,3,1,43,3,3,2,3054.0,845,2209.0,0.731,4460,88,0.6920000000000001,0.277,1,1,1
40,1,2,4,3,3,3,31,1,2,1,3735.0,1474,2261.0,0.7979999999999999,15039,130,0.757,0.395,1,1,1
51,0,2,7,3,1,1,45,6,6,2,6501.0,0,6501.0,0.6509999999999999,5074,81,0.688,0.0,1,1,1
42,1,4,2,3,3,1,33,1,2,2,3108.0,2280,828.0,0.8440000000000001,14763,99,0.8,0.7340000000000001,1,1,1
46,0,4,3,3,2,1,36,5,2,1,2374.0,1332,1042.0,0.6859999999999999,4253,81,0.884,0.561,1,1,1
46,1,3,4,1,4,1,36,4,2,3,1621.0,787,834.0,0.551,4719,73,0.738,0.486,1,1,1
44,0,3,1,2,2,1,24,4,1,2,2617.0,1508,1109.0,1.393,4400,60,0.818,0.5760000000000001,1,1,1
44,1,1,2,3,5,1,29,4,3,3,13298.0,1694,11604.0,0.8240000000000001,3476,66,0.784,0.127,1,1,1
42,0,4,5,1,2,1,36,6,2,2,2803.0,0,2803.0,0.623,2216,40,0.6,0.0,0,0,0
44,0,2,3,0,2,1,29,2,3,1,3170.0,2330,840.0,0.858,5357,91,0.978,0.735,1,1,1
46,0,4,2,3,2,2,36,3,1,4,10961.0,1391,9570.0,0.662,3914,77,0.75,0.127,1,1,1
52,1,2,4,3,5,1,36,6,3,4,2803.0,778,2025.0,0.55,3142,64,0.561,0.278,1,1,1
40,1,2,2,3,5,1,29,5,2,3,9109.0,1347,7762.0,0.695,3991,84,0.867,0.14800000000000002,1,1,1
35,1,1,6,3,5,1,20,6,3,4,13046.0,1177,11869.0,1.214,2601,52,0.733,0.09,1,1,1
50,0,3,5,0,2,1,43,2,3,3,4249.0,789,3460.0,0.925,8186,93,0.722,0.18600000000000005,1,1,1
39,0,3,2,3,1,1,30,6,3,4,3023.0,1348,1675.0,0.358,2219,44,0.63,0.446,0,1,0
64,1,1,5,3,2,1,52,6,4,3,1709.0,895,814.0,1.656,1673,32,0.882,0.524,1,1,1
38,1,1,4,3,4,1,36,4,1,2,2836.0,862,1974.0,0.772,4121,83,0.6940000000000001,0.304,1,1,1
51,1,2,7,1,6,1,36,4,2,5,25873.0,582,25291.0,0.769,3920,84,0.647,0.022,1,1,1
38,1,2,1,2,4,2,26,4,2,0,26437.0,681,25756.0,1.021,2167,57,0.727,0.026,1,1,1
52,0,1,3,3,3,1,36,5,1,2,3136.0,1864,1272.0,0.693,1036,25,0.25,0.594,1,1,1
36,1,4,5,3,5,1,36,5,3,1,2262.0,1450,812.0,0.735,4116,84,0.787,0.6409999999999999,1,1,1
40,0,3,3,1,2,1,34,5,1,3,1707.0,989,718.0,0.555,3935,76,0.52,0.579,1,1,1
39,0,1,5,1,2,1,24,4,3,3,2310.0,1306,1004.0,0.525,4343,74,0.682,0.565,1,1,1
45,0,4,5,1,2,1,36,6,3,2,3342.0,2517,825.0,0.7709999999999999,1139,30,0.765,0.753,1,1,1
58,0,2,5,3,2,1,39,3,4,3,4608.0,1077,3531.0,0.6940000000000001,1535,31,0.632,0.234,1,1,1
56,1,1,2,3,6,1,36,3,2,2,6041.0,1355,4686.0,0.685,1747,49,0.581,0.224,1,1,1
27,0,1,3,1,2,1,19,4,1,3,4255.0,1748,2507.0,0.516,2236,57,0.541,0.411,1,1,1
65,1,0,5,3,2,1,46,3,2,2,2416.0,1499,917.0,0.905,2372,53,0.514,0.62,1,1,1
32,1,1,2,1,4,2,36,2,3,1,33711.0,1437,32274.0,0.942,14880,134,0.654,0.043,1,1,1
49,0,1,5,3,2,1,43,5,3,3,1938.0,0,1938.0,0.612,2870,49,0.75,0.0,0,0,0
52,0,3,3,3,2,1,40,3,5,1,2003.0,1735,268.0,0.855,2343,42,0.355,0.866,0,1,0
45,0,0,1,3,3,1,30,3,2,4,2759.0,0,2759.0,0.535,2061,47,0.424,0.0,0,0,0
51,0,4,5,2,2,1,36,2,3,2,2984.0,2512,472.0,0.861,8296,91,0.685,0.8420000000000001,1,1,1
45,1,3,3,2,4,1,40,4,1,2,17576.0,0,17576.0,0.667,3494,67,0.718,0.0,1,1,1
53,1,4,5,3,5,1,36,3,2,2,3924.0,2517,1407.0,0.511,1417,30,0.667,0.6409999999999999,1,1,1
26,0,0,3,1,1,1,13,3,3,4,10286.0,2286,8000.0,0.6709999999999999,2564,57,0.462,0.222,1,1,1
51,1,2,2,1,6,1,35,1,2,2,34516.0,1068,33448.0,0.966,16428,123,0.809,0.031,1,1,1
60,1,0,3,3,3,1,36,5,1,3,3281.0,837,2444.0,1.859,1424,29,1.4169999999999998,0.255,1,1,1
48,1,4,3,3,5,1,36,6,2,4,19762.0,507,19255.0,0.85,2793,67,0.595,0.026,1,1,1
49,1,5,1,1,5,1,30,3,2,1,20895.0,1808,19087.0,0.5720000000000001,3210,65,0.667,0.087,1,1,1
43,0,3,7,1,2,1,30,1,2,2,6261.0,463,5798.0,0.889,8132,64,0.6,0.07400000000000001,0,1,0
55,1,3,5,1,3,2,45,2,3,1,18128.0,0,18128.0,0.71,2503,49,0.885,0.0,0,1,0
35,0,2,3,3,2,1,22,4,3,3,2544.0,1848,696.0,0.804,2289,49,0.441,0.726,1,1,1
34,0,3,5,1,1,1,19,6,1,2,7531.0,0,7531.0,1.007,3833,71,0.578,0.0,1,1,1
35,1,3,4,3,4,1,28,4,3,4,6921.0,2159,4762.0,0.895,1931,35,0.75,0.312,1,1,1
53,1,3,5,0,3,1,48,2,2,2,14627.0,1997,12630.0,0.718,7766,82,0.745,0.13699999999999998,1,1,1
36,0,2,2,3,2,1,36,4,2,2,4066.0,1639,2427.0,1.749,3040,56,0.931,0.403,1,1,1
45,0,2,5,0,3,1,37,5,2,3,5562.0,1556,4006.0,0.7509999999999999,4568,76,0.767,0.28,1,1,1
43,1,2,2,2,5,1,34,5,3,2,1452.0,0,1452.0,0.97,4571,72,0.846,0.0,1,1,1
43,0,2,6,3,2,1,31,6,1,1,2837.0,1807,1030.0,0.609,4279,83,0.627,0.637,1,1,1
41,0,1,2,3,2,1,31,2,2,2,2909.0,1201,1708.0,0.7290000000000001,4230,68,0.659,0.413,1,1,1
52,1,2,2,1,6,1,36,3,2,1,2507.0,1259,1248.0,0.85,4461,73,0.921,0.502,1,1,1
46,0,2,1,3,2,1,41,5,2,3,1438.3,0,1438.3,0.691,3942,78,1.229,0.0,1,1,1
44,1,3,5,1,3,2,29,5,1,3,19360.0,870,18490.0,0.532,3966,78,0.902,0.045,1,1,1
46,0,2,5,1,2,1,36,3,4,3,8309.0,858,7451.0,0.888,1165,35,0.4,0.103,0,1,0
52,1,2,1,1,5,1,47,6,1,3,15904.0,1024,14880.0,0.369,1433,33,0.5,0.064,1,1,1
70,1,0,3,3,2,1,56,3,2,3,3252.0,1495,1757.0,0.581,1227,15,0.875,0.46,1,1,1
29,1,1,5,3,2,1,18,4,1,4,2710.0,629,2081.0,0.7709999999999999,1718,37,0.762,0.232,1,1,1
53,1,2,1,1,4,1,45,5,1,2,22558.0,818,21740.0,0.987,3855,70,0.591,0.036000000000000004,1,1,1
43,0,4,5,3,2,1,37,4,3,2,4724.0,2056,2668.0,0.423,1232,31,0.55,0.435,1,1,1
65,1,1,5,1,1,1,56,4,3,3,23566.0,1670,21896.0,0.735,3129,79,0.8370000000000001,0.071,1,1,1
50,0,2,5,3,2,1,37,3,2,4,1963.0,1357,606.0,0.6890000000000001,1861,51,0.7,0.691,1,1,1
56,1,3,5,1,4,1,36,2,2,3,4742.0,855,3887.0,0.635,870,24,0.5,0.18,0,1,0
45,1,3,5,3,3,1,40,1,4,3,7979.0,0,7979.0,0.465,5056,63,0.853,0.0,0,1,0
52,0,1,3,1,2,1,43,6,2,2,2705.0,1581,1124.0,0.851,5532,81,0.841,0.584,1,1,1
31,1,1,6,1,3,1,24,4,2,4,4169.0,534,3635.0,0.836,8565,70,0.795,0.128,0,1,0
56,1,3,6,3,4,1,39,3,1,2,3955.0,2517,1438.0,0.484,1238,25,1.083,0.636,1,1,1
56,0,0,4,3,3,1,36,5,2,3,4384.0,929,3455.0,0.6779999999999999,4792,91,0.75,0.212,1,1,1
45,1,3,1,3,4,1,40,3,5,3,4097.0,655,3442.0,1.084,2611,51,0.545,0.16,0,1,0
39,0,4,1,3,1,1,21,2,3,2,1827.0,0,1827.0,0.563,4207,86,0.792,0.0,1,1,1
47,0,4,5,1,2,1,40,6,4,3,2473.0,0,2473.0,0.547,2133,44,0.419,0.0,0,0,0
45,0,2,5,3,2,1,36,2,3,1,3336.0,1889,1447.0,0.85,13989,105,0.5670000000000001,0.5660000000000001,1,1,1
61,0,0,3,3,2,1,53,5,2,0,3396.0,802,2594.0,0.5479999999999999,1418,36,0.5,0.236,1,1,1
52,1,0,3,1,6,1,39,5,3,3,34516.0,216,34300.0,0.556,2395,47,0.306,0.006,0,1,0
54,0,1,2,1,3,1,43,1,3,2,9525.0,2517,7008.0,0.669,4804,79,0.8809999999999999,0.264,1,1,1
45,0,3,1,1,1,1,27,4,1,2,1877.0,0,1877.0,0.752,4854,80,0.818,0.0,1,1,1
52,0,2,4,3,3,1,40,5,3,1,1438.3,0,1438.3,0.825,4700,92,0.7040000000000001,0.0,1,1,1
37,1,2,5,3,4,1,27,4,2,4,6369.0,0,6369.0,1.454,2675,47,1.136,0.0,1,1,1
49,1,3,7,1,3,1,37,5,2,3,4354.0,0,4354.0,0.738,2750,59,0.6859999999999999,0.0,0,0,0
44,0,3,5,3,2,1,27,3,1,4,1480.0,1017,463.0,1.008,5245,80,0.86,0.687,1,1,1
47,0,4,4,1,2,1,37,6,2,2,4256.0,1084,3172.0,0.63,1100,29,0.381,0.255,1,1,1
50,1,3,6,3,4,1,45,6,4,3,2049.0,0,2049.0,0.974,2703,54,1.0,0.0,0,0,0
32,0,0,3,2,2,1,36,5,2,4,2699.0,1609,1090.0,0.893,2141,56,0.8059999999999999,0.596,1,1,1
50,0,2,2,3,3,1,36,1,3,1,1438.3,458,980.3,0.613,1863,42,0.312,0.318,0,1,0
53,0,1,4,1,2,1,45,3,2,2,2312.0,1997,315.0,0.787,5085,78,0.773,0.8640000000000001,1,1,1
64,0,0,3,3,2,1,56,6,2,2,2174.0,1397,777.0,0.62,1755,39,0.5,0.643,1,1,1
49,0,5,3,2,2,1,42,5,2,3,1972.0,1489,483.0,0.69,4715,66,0.65,0.755,1,1,1
47,1,4,4,3,3,1,35,6,1,2,3560.0,751,2809.0,1.096,4060,79,0.975,0.211,1,1,1
49,1,3,4,0,5,1,38,3,3,3,4694.0,0,4694.0,0.5820000000000001,3798,56,1.24,0.0,1,1,1
39,1,2,5,3,3,1,31,5,3,2,8687.0,1146,7541.0,1.8,2279,33,1.357,0.132,1,1,1
47,1,3,3,3,5,1,32,3,2,2,23424.0,2517,20907.0,0.762,3537,73,0.738,0.107,1,1,1
45,0,4,3,3,3,1,35,6,1,0,2919.0,1670,1249.0,1.041,4194,72,0.7559999999999999,0.5720000000000001,1,1,1
41,1,5,4,3,4,1,31,1,3,2,5002.0,1945,3057.0,1.035,16161,109,0.787,0.389,1,1,1
51,1,2,5,3,3,1,40,5,1,2,12240.0,1566,10674.0,0.539,1422,26,0.529,0.128,1,1,1
60,0,0,4,1,2,1,48,5,1,3,1438.3,0,1438.3,0.653,4104,83,0.7290000000000001,0.0,1,1,1
55,0,1,3,1,2,1,43,4,2,0,2569.0,1403,1166.0,0.8859999999999999,1456,39,0.444,0.546,1,1,1
45,1,2,3,3,3,1,33,1,3,3,11529.0,1823,9706.0,0.727,8135,97,0.7020000000000001,0.158,1,1,1
59,1,0,5,1,5,2,36,5,3,3,34516.0,1494,33022.0,1.229,3259,65,0.585,0.043,1,1,1
47,1,2,1,1,5,1,41,6,1,1,2877.0,1136,1741.0,0.7559999999999999,4006,68,0.478,0.395,1,1,1
47,0,3,7,0,1,1,38,1,3,2,4072.0,1594,2478.0,0.6779999999999999,4317,83,0.8859999999999999,0.391,1,1,1
46,1,4,5,3,4,1,35,5,1,2,1535.0,700,835.0,2.282,1848,25,1.083,0.456,1,1,1
47,1,1,1,2,5,1,38,5,3,5,18432.0,1422,17010.0,1.357,2748,58,0.933,0.077,1,1,1
43,1,4,5,1,4,1,34,5,3,3,10573.0,0,10573.0,0.794,2237,43,0.387,0.0,0,1,0
43,1,3,4,1,5,1,34,2,2,2,5390.0,1324,4066.0,0.611,7739,106,0.472,0.246,1,1,1
46,1,2,5,3,5,1,39,1,1,1,29528.0,1769,27759.0,0.7709999999999999,14428,119,0.7,0.06,1,1,1
40,1,4,3,3,4,1,36,4,3,5,5869.0,0,5869.0,0.642,2203,41,0.519,0.0,0,0,0
31,1,1,1,3,2,1,36,3,3,3,1868.0,1515,353.0,1.359,2229,35,0.667,0.8109999999999999,1,1,1
65,0,0,1,1,2,1,56,6,3,3,2802.0,2403,399.0,0.636,3887,61,0.419,0.858,1,1,1
40,1,2,5,1,6,1,33,3,1,2,20891.0,1213,19678.0,0.7170000000000001,14641,117,0.773,0.058,1,1,1
55,0,2,5,3,3,1,49,3,3,4,1809.0,0,1809.0,0.569,2123,44,0.5710000000000001,0.0,0,0,0
49,1,3,6,1,5,1,33,3,1,0,6278.0,462,5816.0,1.161,1087,33,0.941,0.07400000000000001,1,1,1
37,0,3,5,1,3,1,25,2,2,3,9875.0,1239,8636.0,0.939,8920,105,0.6940000000000001,0.125,1,1,1
51,1,1,4,3,5,2,38,2,3,2,34516.0,0,34516.0,0.6779999999999999,7686,89,0.618,0.0,1,1,1
36,1,2,7,3,4,1,30,3,3,4,4934.0,1504,3430.0,1.52,2747,42,0.448,0.305,1,1,1
49,0,3,5,1,1,1,31,2,3,4,4946.0,0,4946.0,0.54,2239,38,0.407,0.0,0,0,0
33,1,1,1,3,4,1,36,1,3,4,8925.0,168,8757.0,0.447,741,10,0.429,0.019,0,1,0
44,1,1,1,0,6,1,36,6,2,2,34516.0,1533,32983.0,0.924,1603,29,0.526,0.044,1,1,1
45,1,5,3,3,4,1,37,3,1,3,15626.0,1148,14478.0,1.028,3386,65,0.711,0.073,1,1,1
45,1,3,7,1,4,2,34,3,3,1,27494.0,879,26615.0,0.6709999999999999,14375,112,0.672,0.032,1,1,1
53,1,3,2,1,5,1,36,4,3,1,2611.0,787,1824.0,0.298,2955,56,0.6,0.301,1,1,1
46,1,3,3,1,4,1,39,5,3,1,20229.0,1217,19012.0,0.741,4270,62,0.55,0.06,1,1,1
53,0,2,4,1,1,1,38,2,3,3,16592.0,1435,15157.0,0.76,7642,89,0.648,0.086,1,1,1
56,1,2,4,3,5,1,50,1,1,3,10214.0,1433,8781.0,0.64,4493,79,0.8809999999999999,0.14,1,1,1
52,1,2,5,1,5,1,48,6,2,4,34516.0,0,34516.0,0.539,1661,40,0.6,0.0,0,1,0
64,0,0,1,3,3,1,55,6,3,2,2895.0,2517,378.0,0.322,1541,37,0.609,0.8690000000000001,1,1,1
50,0,1,4,1,3,2,43,3,2,3,17304.0,2517,14787.0,1.449,1756,33,1.2,0.145,1,1,1
51,1,3,5,3,3,1,36,6,3,2,11512.0,988,10524.0,0.569,1842,32,1.133,0.086,1,1,1
51,1,2,2,2,6,1,41,4,2,3,30560.0,0,30560.0,0.721,3736,55,0.7190000000000001,0.0,1,1,1
35,0,4,3,3,2,1,24,3,2,4,1555.0,872,683.0,0.772,2252,51,0.645,0.561,0,1,0
51,0,3,2,3,2,1,43,3,1,2,2185.0,1761,424.0,0.682,1645,30,0.429,0.8059999999999999,1,1,1
45,0,3,3,1,3,1,36,2,3,3,2853.0,2517,336.0,0.595,4971,65,0.757,0.882,1,1,1
44,0,5,3,3,1,1,36,4,3,2,5254.0,2507,2747.0,0.7509999999999999,4501,64,0.6409999999999999,0.477,1,1,1
45,0,3,5,3,1,1,41,5,4,2,2777.0,2118,659.0,1.036,4442,64,0.8290000000000001,0.763,1,1,1
37,1,2,4,1,5,1,36,3,2,2,12944.0,1399,11545.0,0.507,4389,84,0.68,0.108,1,1,1
43,0,3,1,1,3,2,36,2,3,4,19713.0,531,19182.0,0.792,8301,70,0.591,0.027000000000000003,0,1,0
29,1,1,3,3,3,1,36,3,1,3,1438.3,0,1438.3,0.742,2144,41,0.5770000000000001,0.0,1,0,1
56,1,2,7,1,5,1,48,4,3,3,4480.0,2465,2015.0,0.772,3331,74,0.682,0.55,1,1,1
40,0,4,5,1,2,2,27,3,1,2,10745.0,2084,8661.0,0.847,3502,87,0.933,0.194,1,1,1
39,1,2,4,3,2,1,19,3,3,2,8848.0,961,7887.0,0.884,15352,117,0.6709999999999999,0.109,1,1,1
54,1,2,4,3,6,1,46,6,1,2,28465.0,0,28465.0,0.696,1693,37,1.056,0.0,1,1,1
46,1,3,3,2,6,1,37,5,3,4,6457.0,0,6457.0,0.531,4487,73,0.431,0.0,1,1,1
53,1,3,6,3,5,1,47,5,2,1,9106.0,975,8131.0,0.588,3863,74,0.644,0.107,1,1,1
41,0,4,5,2,3,1,33,1,3,1,10360.0,2517,7843.0,0.632,2414,28,0.273,0.243,0,1,0
45,0,4,1,1,2,1,40,5,4,3,1438.3,0,1438.3,0.605,2207,41,0.64,0.0,0,0,0
55,1,3,2,2,5,1,41,1,3,4,34516.0,2408,32108.0,0.7959999999999999,1187,40,0.6,0.07,0,1,0
51,1,2,5,2,4,1,41,4,3,1,1959.0,0,1959.0,0.454,3737,71,0.614,0.0,1,1,1
47,1,3,7,0,4,1,36,4,1,2,2572.0,1093,1479.0,0.615,5038,86,0.83,0.425,1,1,1
35,1,2,4,3,5,1,36,5,2,4,15279.0,1496,13783.0,0.997,2079,57,0.425,0.098,1,1,1
58,0,0,1,3,1,1,36,6,3,1,4377.0,1500,2877.0,0.789,3900,62,0.938,0.343,1,1,1
52,1,2,3,1,4,2,33,6,1,4,33182.0,1997,31185.0,0.755,1630,43,0.87,0.06,1,1,1
45,0,4,3,1,3,1,29,3,2,1,4595.0,1781,2814.0,0.708,3746,68,0.545,0.388,1,1,1
57,1,1,3,3,3,1,45,3,3,2,2721.0,2159,562.0,0.846,4578,81,0.653,0.7929999999999999,1,1,1
43,0,3,5,3,3,1,36,6,1,3,2936.0,2379,557.0,0.6940000000000001,1572,57,0.6759999999999999,0.81,1,1,1
44,1,0,5,0,4,2,36,1,1,1,29572.0,1584,27988.0,0.738,7566,88,0.6,0.054000000000000006,1,1,1
37,0,2,3,3,1,1,27,2,1,2,5245.0,1044,4201.0,0.6729999999999999,4938,70,0.892,0.199,1,1,1
54,1,1,5,3,3,1,44,5,1,1,1438.3,0,1438.3,0.5760000000000001,1585,37,0.609,0.0,1,0,1
54,1,3,3,3,3,1,44,2,1,5,3032.0,0,3032.0,0.949,1037,14,2.5,0.0,0,0,0
46,1,3,4,0,5,1,36,4,2,2,24869.0,1729,23140.0,0.408,1409,36,0.5,0.07,1,1,1
55,0,2,4,0,1,1,41,6,2,2,7613.0,0,7613.0,0.68,4268,69,0.725,0.0,1,1,1
53,1,3,5,1,6,3,43,3,1,3,34516.0,2435,32081.0,0.77,7758,98,0.7190000000000001,0.071,1,1,1
50,0,2,3,3,2,1,36,5,1,2,9355.0,1626,7729.0,0.701,1230,28,0.867,0.174,1,1,1
32,0,2,6,1,2,1,16,3,3,2,2973.0,2446,527.0,0.612,3769,78,0.95,0.823,1,1,1
54,1,3,3,1,5,1,36,4,1,3,17686.0,0,17686.0,0.733,2047,46,0.5329999999999999,0.0,1,1,1
49,1,4,3,3,5,1,36,2,3,3,24256.0,1076,23180.0,0.568,4269,69,0.643,0.044,1,1,1
45,0,2,4,3,2,1,36,1,3,2,3387.0,0,3387.0,0.789,510,24,0.6,0.0,0,0,0
45,0,4,6,1,3,1,36,1,3,3,4688.0,0,4688.0,0.593,5248,89,0.745,0.0,1,1,1
49,1,4,3,3,5,1,40,2,3,2,7667.0,2191,5476.0,0.682,7886,94,0.679,0.28600000000000003,1,1,1
57,1,4,5,1,6,1,52,2,3,2,25808.0,0,25808.0,0.7120000000000001,7794,94,0.843,0.0,1,1,1
39,1,3,1,1,4,1,23,1,2,3,7821.0,2517,5304.0,0.408,2010,43,0.344,0.322,0,1,0
46,0,3,5,3,2,1,36,3,3,3,2302.0,1593,709.0,0.6709999999999999,2689,49,0.324,0.6920000000000001,0,1,0
49,0,3,1,3,2,1,36,5,2,4,2964.0,2043,921.0,0.6920000000000001,4345,69,0.468,0.6890000000000001,1,1,1
43,0,4,5,1,1,2,36,4,3,4,34516.0,1893,32623.0,0.748,3639,76,1.0,0.055,1,1,1
42,0,4,1,1,2,2,32,6,3,2,13719.0,1384,12335.0,1.2009999999999998,3774,63,0.6579999999999999,0.101,1,1,1
38,0,1,1,3,2,1,20,2,2,3,1621.0,580,1041.0,0.421,1893,41,0.171,0.358,0,1,0
44,1,1,2,3,4,1,36,5,2,3,14450.0,2440,12010.0,1.283,1235,30,0.667,0.16899999999999998,1,1,1
39,1,2,5,3,4,1,27,3,1,4,13003.0,0,13003.0,0.877,1697,40,1.105,0.0,1,1,1
55,0,1,1,3,2,1,50,5,3,4,3566.0,1401,2165.0,0.903,2425,54,0.8,0.393,1,1,1
57,0,3,1,1,1,1,40,3,3,1,2111.0,966,1145.0,0.923,3871,87,0.706,0.458,1,1,1
30,0,0,5,1,2,1,17,3,2,1,4868.0,1090,3778.0,0.679,2907,69,0.816,0.224,1,1,1
59,1,1,2,1,2,1,53,5,5,4,2192.0,1569,623.0,0.706,4010,79,0.7170000000000001,0.716,1,1,1
46,1,2,7,1,5,1,34,4,3,2,14310.0,694,13616.0,0.5579999999999999,1254,34,0.478,0.048,1,1,1
52,0,2,2,3,2,1,48,3,2,4,5299.0,578,4721.0,0.931,4509,79,0.7170000000000001,0.109,1,1,1
40,0,3,5,3,2,1,29,6,2,4,1479.0,458,1021.0,0.466,1811,44,0.517,0.31,0,1,0
54,1,4,2,1,5,1,42,5,2,2,11742.0,0,11742.0,0.621,4053,70,0.556,0.0,1,1,1
48,0,4,5,3,2,1,36,5,3,0,3696.0,0,3696.0,0.916,3405,76,0.727,0.0,1,1,1
42,0,5,3,3,1,1,30,3,1,4,3578.0,0,3578.0,0.759,1015,36,0.44,0.0,0,0,0
34,1,4,2,1,4,1,20,3,2,6,3940.0,1384,2556.0,0.908,3257,53,0.767,0.35100000000000003,0,1,0
47,1,3,5,1,4,1,36,4,2,2,2926.0,0,2926.0,0.6759999999999999,1304,24,0.846,0.0,1,0,1
53,1,0,5,1,4,1,35,3,1,3,17721.0,596,17125.0,0.6940000000000001,14409,83,0.8440000000000001,0.034,1,1,1
38,0,1,1,1,2,1,36,3,2,3,3764.0,0,3764.0,0.583,1572,57,0.35700000000000004,0.0,1,0,1
32,1,1,5,2,3,1,19,2,3,5,3657.0,1135,2522.0,0.795,16236,94,0.8079999999999999,0.31,1,1,1
44,0,4,3,1,3,1,38,6,3,3,7881.0,2517,5364.0,0.738,3068,77,0.711,0.319,1,1,1
31,1,2,5,0,5,2,22,2,3,2,34516.0,1780,32736.0,0.8390000000000001,14185,98,0.69,0.052000000000000005,1,1,1
49,0,4,2,3,3,1,36,5,2,3,4167.0,0,4167.0,0.581,7590,87,0.7759999999999999,0.0,0,1,0
38,1,2,2,1,5,1,33,1,4,4,32938.0,2089,30849.0,0.72,1137,26,0.238,0.063,0,1,0
40,1,2,1,2,6,1,26,3,2,3,1438.3,0,1438.3,0.634,4776,82,0.6729999999999999,0.0,1,1,1
39,0,3,7,0,3,1,28,5,3,0,7262.0,1466,5796.0,0.512,1438,28,0.556,0.202,1,1,1
48,0,1,7,3,2,1,39,3,3,3,4844.0,1576,3268.0,0.809,1489,48,0.6,0.325,1,1,1
35,0,1,5,1,1,1,36,6,2,3,6622.0,2126,4496.0,1.041,3668,60,0.818,0.321,1,1,1
65,0,2,4,1,3,1,54,4,3,2,3009.0,721,2288.0,0.68,4070,71,0.614,0.24,1,1,1
56,1,2,3,3,4,1,51,5,6,3,2863.0,2517,346.0,0.583,1458,39,0.696,0.879,1,1,1
42,1,4,1,3,4,1,36,3,2,2,6743.0,1737,5006.0,0.598,1934,30,0.579,0.258,0,1,0
47,1,3,2,2,5,1,34,5,1,3,1626.0,1013,613.0,0.826,5262,83,0.7290000000000001,0.623,1,1,1
46,0,4,4,1,3,1,41,2,3,3,13743.0,0,13743.0,0.947,9406,106,0.767,0.0,1,1,1
43,1,2,5,3,5,1,28,5,6,3,30357.0,1255,29102.0,0.7879999999999999,4435,68,0.889,0.041,1,1,1
46,1,2,3,1,3,1,41,3,3,2,3150.0,1543,1607.0,0.998,3432,71,0.972,0.49,1,1,1
50,1,3,2,1,4,1,45,5,3,5,20437.0,1020,19417.0,0.563,4166,66,0.737,0.05,1,1,1
31,0,0,5,1,2,1,22,3,1,1,4254.0,2464,1790.0,0.764,2366,62,0.722,0.579,1,1,1
40,1,3,2,1,3,2,33,4,1,3,21308.0,564,20744.0,0.448,1322,38,0.652,0.026,1,1,1
47,0,4,5,2,3,1,30,1,1,1,1438.3,601,837.3,1.0,4669,83,0.7290000000000001,0.418,1,1,1
54,0,3,5,1,2,1,44,3,2,3,2077.0,1634,443.0,0.7709999999999999,4292,66,0.833,0.787,1,1,1
32,0,0,4,1,2,1,24,3,3,4,2917.0,2517,400.0,0.833,2471,60,0.875,0.863,1,1,1
42,0,4,4,3,3,1,37,3,3,1,4139.0,0,4139.0,0.547,2232,41,0.464,0.0,0,0,0
59,0,0,6,3,2,1,49,5,2,3,1479.0,601,878.0,0.607,1621,32,0.6,0.406,1,1,1
59,1,0,3,1,6,1,36,4,3,3,3422.0,1039,2383.0,0.475,3337,65,0.512,0.304,1,1,1
58,1,1,5,1,5,1,36,6,3,4,22718.0,0,22718.0,0.747,8100,77,0.833,0.0,0,1,0
63,0,1,5,3,2,1,53,6,1,3,2675.0,2517,158.0,0.957,1959,56,1.0,0.941,1,1,1
51,1,0,4,3,6,2,35,5,1,2,34516.0,2332,32184.0,0.8,4587,82,0.745,0.068,1,1,1
45,0,2,5,0,2,1,28,6,2,3,3136.0,2253,883.0,0.722,4674,67,0.763,0.718,1,1,1
46,1,3,4,3,5,1,26,6,2,3,1438.3,864,574.3,0.7659999999999999,2299,40,0.481,0.601,0,1,0
37,1,1,3,3,6,1,26,5,2,1,11726.0,1925,9801.0,0.855,4186,63,0.703,0.16399999999999998,1,1,1
45,1,4,5,3,5,1,36,5,3,4,12250.0,2165,10085.0,0.6409999999999999,1995,39,0.696,0.177,0,1,0
35,1,3,4,3,4,1,17,3,3,2,2259.0,1776,483.0,1.2919999999999998,1790,31,0.8240000000000001,0.7859999999999999,1,1,1
37,0,3,5,1,1,1,28,4,2,3,3642.0,610,3032.0,0.6759999999999999,2790,68,0.581,0.16699999999999998,1,1,1
48,1,2,7,1,4,1,43,2,1,1,8086.0,0,8086.0,0.792,4775,78,0.66,0.0,1,1,1
44,0,4,1,0,3,3,31,2,2,3,23981.0,2135,21846.0,0.7490000000000001,7885,86,0.564,0.08900000000000001,1,1,1
